DateTime,Active Energy,Inside Temperature,Outside Temperature,Difference Of Temperature,Inside Humidity,Outside Humidity,Difference Of Humidity,No Of People
2019-07-25 17:35:20,1.625,28,26.1,1.9,45,54.5,9.5,82
2019-07-25 17:35:33,1.625,28,26.1,1.9,45,54.74,9.74,82
2019-07-25 17:35:49,1.625,28,26,2,45,54.76,9.76,82
2019-07-25 17:36:05,1.625,28,25.82,2.18,45,55.16,10.16,82
2019-07-25 17:36:20,1.625,28,25.68,2.32,45,55.16,10.16,82
2019-07-25 17:36:33,1.625,28,25.68,2.32,45,55.16,10.16,82
2019-07-25 17:36:49,1.625,28,25.32,2.68,45,55.12,10.12,82
2019-07-25 17:37:04,1.625,28,25.1,2.9,45,55.12,10.12,82
2019-07-25 17:37:20,1.625,28,24.9,3.1,45,55.12,10.12,82
2019-07-25 17:37:33,1.625,28,24.9,3.1,45,55.58,10.58,82
2019-07-25 17:37:49,1.625,28,24.64,3.36,45,55.68,10.68,82
2019-07-25 17:38:05,1.625,28,24.5,3.5,45,55.68,10.68,82
2019-07-25 17:38:20,1.625,28,24.36,3.64,45,55.68,10.68,82
2019-07-25 17:38:33,1.625,28,24.36,3.64,45,55.68,10.68,82
2019-07-25 17:38:49,1.625,28,24.14,3.86,45,55.76,10.76,82
2019-07-25 17:39:05,1.625,28,24.04,3.96,45,55.68,10.68,82
2019-07-25 17:39:20,1.625,28,23.98,4.02,45,55.54,10.54,82
2019-07-25 17:39:33,1.625,28,23.98,4.02,45,55.64,10.64,82
2019-07-25 17:39:49,1.625,28,23.94,4.06,45,55.64,10.64,82
2019-07-25 17:40:03,1.625,28,23.94,4.06,45,55.64,10.64,82
2019-07-25 17:40:04,1.625,28,23.86,4.14,45,55.64,10.64,82
2019-07-25 17:40:19,1.625,28,23.8,4.2,45,55.64,10.64,82
2019-07-25 17:40:20,1.625,28,23.78,4.22,45,56.08,11.08,82
2019-07-25 17:40:33,1.625,28,23.78,4.22,45,56.08,11.08,82
2019-07-25 17:40:35,1.625,28,23.76,4.24,45,56.08,11.08,82
2019-07-25 17:40:49,1.625,28,23.72,4.28,45,56.76,11.76,82
2019-07-25 17:41:03,1.625,28,23.72,4.28,45,56.86,11.86,82
2019-07-25 17:41:05,1.625,28,23.68,4.32,45,56.86,11.86,82
2019-07-25 17:41:33,1.625,28,23.68,4.32,45,56.8,11.8,82
2019-07-25 17:41:34,1.625,28,23.62,4.38,45,56.82,11.82,82
2019-07-25 17:41:49,1.625,28,23.6,4.4,45,56.8,11.8,82
2019-07-25 17:42:05,1.625,28,23.58,4.42,45,57,12,82
2019-07-25 17:42:33,1.625,28,23.58,4.42,45,57,12,82
2019-07-25 17:42:49,1.625,28,23.66,4.34,45,57.04,12.04,82
2019-07-25 17:43:04,1.625,28,23.62,4.38,44,58.56,14.56,82
2019-07-25 17:43:33,1.625,28,23.62,4.38,44,59.12,15.12,82
2019-07-25 17:43:49,1.625,28,23.68,4.32,44,59.98,15.98,82
2019-07-25 17:44:33,1.625,28,23.68,4.32,44,60.04,16.04,82
2019-07-25 17:44:49,1.625,28,23.74,4.26,44,60.6,16.6,82
2019-07-25 17:45:04,1.625,28,23.72,4.28,44,61,17,82
2019-07-25 17:45:20,1.625,28,23.76,4.24,44,61.04,17.04,82
2019-07-25 17:45:37,1.625,28,23.76,4.24,44,61.04,17.04,82
2019-07-25 17:46:03,1.625,28,23.76,4.24,44,61.04,17.04,82
2019-07-25 17:46:08,1.625,28,23.8,4.2,44,62.68,18.68,82
2019-07-25 17:46:19,1.625,28,23.76,4.24,44,62.72,18.72,82
2019-07-25 17:46:24,1.625,28,23.74,4.26,44,62.72,18.72,82
2019-07-25 17:46:33,1.625,28,23.74,4.26,44,62.94,18.94,82
2019-07-25 17:46:35,1.625,28,23.72,4.28,44,62.96,18.96,82
2019-07-25 17:46:49,1.625,28,23.66,4.34,44,62.96,18.96,82
2019-07-25 17:47:03,1.625,28,23.66,4.34,44,63,19,82
2019-07-25 17:47:20,1.625,28,23.68,4.32,44,62.94,18.94,82
2019-07-25 17:47:33,1.625,28,23.68,4.32,44,62.96,18.96,82
2019-07-25 17:47:50,1.625,28,23.66,4.34,44,62.98,18.98,82
2019-07-25 17:48:20,1.625,28,23.58,4.42,44,62.98,18.98,82
2019-07-25 17:48:38,1.625,28,23.58,4.42,44,63.3,19.3,82
2019-07-25 17:48:54,1.625,28,23.48,4.52,44,63.3,19.3,82
2019-07-25 17:49:03,1.625,28,23.48,4.52,44,63.32,19.32,82
2019-07-25 17:49:09,1.625,28,23.44,4.56,44,63.18,19.18,82
2019-07-25 17:49:25,1.625,28,23.4,4.6,44,63.18,19.18,82
2019-07-25 17:49:33,1.625,28,23.4,4.6,44,62.92,18.92,82
2019-07-25 17:49:34,1.625,28,23.36,4.64,44,62.92,18.92,82
2019-07-25 17:50:03,1.625,28,23.36,4.64,44,63.18,19.18,82
2019-07-25 17:50:05,1.3125,28,23.36,4.64,44,63.48,19.48,82
2019-07-25 17:50:07,1.3125,28,23.32,4.68,44,63.44,19.44,82
2019-07-25 17:50:08,1.3125,28,23.36,4.64,44,63.62,19.62,82
2019-07-25 17:50:08,1.3125,28,23.36,4.64,44,63.62,19.62,82
2019-07-25 17:50:09,1.3125,28,23.32,4.68,44,63.76,19.76,82
2019-07-25 17:50:09,1.1875,28,23.32,4.68,44,63.86,19.86,82
2019-07-25 17:50:10,1.1875,28,23.36,4.64,44,64.02,20.02,82
2019-07-25 17:50:14,1.1875,28,23.36,4.64,44,64.12,20.12,82
2019-07-25 17:50:19,1.1875,28,23.36,4.64,44,64.12,20.12,82
2019-07-25 17:50:22,1.1875,28,23.32,4.68,44,64.22,20.22,82
2019-07-25 17:50:33,1.1875,28,23.32,4.68,44,64.22,20.22,82
2019-07-25 17:50:37,1.1875,28,23.32,4.68,44,64.32,20.32,82
2019-07-25 17:50:38,1.1875,28,23.3,4.7,44,64.32,20.32,82
2019-07-25 17:50:39,1.1875,28,23.3,4.7,44,64.32,20.32,82
2019-07-25 17:50:44,1.1875,28,23.3,4.7,44,64.52,20.52,82
2019-07-25 17:50:49,1.1875,28,23.3,4.7,44,64.5,20.5,82
2019-07-25 17:51:03,1.1875,28,23.3,4.7,44,64.32,20.32,82
2019-07-25 17:51:05,1.1875,28,23.28,4.72,44,64.3,20.3,82
2019-07-25 17:51:07,1.1875,28,23.28,4.72,44,64.26,20.26,82
2019-07-25 17:51:08,1.1875,28,23.3,4.7,44,64.26,20.26,82
2019-07-25 17:51:09,1.1875,28,23.3,4.7,44,64.32,20.32,82
2019-07-25 17:51:14,1.1875,28,23.3,4.7,44,64.36,20.36,82
2019-07-25 17:51:15,1.1875,28,23.28,4.72,44,64.22,20.22,82
2019-07-25 17:51:19,1.1875,28,23.28,4.72,44,64.22,20.22,82
2019-07-25 17:51:20,1.1875,28,23.26,4.74,44,64.42,20.42,82
2019-07-25 17:51:33,1.1875,28,23.26,4.74,44,64.44,20.44,82
2019-07-25 17:51:34,1.1875,28,23.22,4.78,44,64.44,20.44,82
2019-07-25 17:51:37,1.1875,28,23.22,4.78,44,64.5,20.5,82
2019-07-25 17:51:39,1.1875,28,23.22,4.78,44,64.54,20.54,82
2019-07-25 17:51:44,1.1875,28,23.22,4.78,44,64.36,20.36,82
2019-07-25 17:51:44,1.1875,28,23.18,4.82,44,64.36,20.36,82
2019-07-25 17:52:03,1.1875,28,23.18,4.82,44,64.54,20.54,82
2019-07-25 17:52:04,1.1875,28,23.16,4.84,44,64.3,20.3,82
2019-07-25 17:52:07,1.1875,28,23.16,4.84,44,64.3,20.3,82
2019-07-25 17:52:33,1.1875,28,23.16,4.84,44,64.2,20.2,82
2019-07-25 17:52:33,1.4375,28,23.16,4.84,44,64.18,20.18,82
2019-07-25 17:52:34,1.4375,28,23.14,4.86,44,64.18,20.18,82
2019-07-25 17:52:37,1.4375,28,23.14,4.86,44,64.2,20.2,82
2019-07-25 17:52:37,1.4375,28,23.16,4.84,44,64.2,20.2,82
2019-07-25 17:52:49,1.4375,28,23.14,4.86,44,64.04,20.04,82
2019-07-25 17:53:14,1.25,28,23.14,4.86,44,63.8,19.8,82
2019-07-25 17:53:14,1.25,28,23.12,4.88,44,63.66,19.66,82
2019-07-25 17:53:32,1.25,28,23.04,4.96,44,63.66,19.66,82
2019-07-25 17:53:37,1.25,28,23.04,4.96,44,63.54,19.54,82
2019-07-25 17:54:03,1.25,28,22.96,5.04,44,63.32,19.32,82
2019-07-25 17:54:19,1.25,28,22.94,5.06,45,63.32,18.32,82
2019-07-25 17:54:33,1.25,28,22.94,5.06,45,63.44,18.44,82
2019-07-25 17:54:46,1.25,28,22.9,5.1,45,63.36,18.36,82
2019-07-25 17:55:03,1.25,28,22.9,5.1,45,63.32,18.32,82
2019-07-25 17:55:16,1.25,28,22.82,5.18,45,63.32,18.32,82
2019-07-25 17:55:33,1.25,28,22.82,5.18,45,63.26,18.26,82
2019-07-25 17:55:47,1.25,28,22.72,5.28,45,63.08,18.08,82
2019-07-25 17:56:47,1.25,28,22.72,5.28,45,63.08,18.08,82
2019-07-25 17:56:47,1.125,28,22.72,5.28,45,62.76,17.76,82
2019-07-25 17:56:59,1.125,28,22.5,5.5,45,62.82,17.82,82
2019-07-25 17:57:03,1.125,28,22.5,5.5,45,62.74,17.74,82
2019-07-25 17:57:04,1.125,28,22.54,5.46,45,62.66,17.66,82
2019-07-25 17:57:30,1.1875,28,22.54,5.46,45,62.66,17.66,82
2019-07-25 17:57:30,1.1875,28,22.5,5.5,45,62.72,17.72,82
2019-07-25 17:57:33,1.1875,28,22.5,5.5,45,62.74,17.74,82
2019-07-25 17:57:47,1.1875,28,22.42,5.58,45,62.72,17.72,82
2019-07-25 17:58:03,1.1875,28,22.42,5.58,45,62.54,17.54,82
2019-07-25 17:58:04,1.1875,28,22.36,5.64,45,62.5,17.5,82
2019-07-25 17:58:16,1.125,28,22.36,5.64,45,62.5,17.5,82
2019-07-25 17:59:16,1.3125,28,22.36,5.64,45,62.54,17.54,82
2019-07-25 18:00:03,1.3125,28,22.36,5.64,45,62.5,17.5,82
2019-07-25 18:00:20,1.375,28,22.36,5.64,45,62.4,17.4,82
2019-07-25 18:00:21,1.375,28,22.32,5.68,45,62.4,17.4,82
2019-07-25 18:00:33,1.375,28,22.32,5.68,45,62.4,17.4,82
2019-07-25 18:00:34,1.375,28,22.3,5.7,45,62.48,17.48,82
2019-07-25 18:01:02,1.375,28,22.26,5.74,45,62.5,17.5,82
2019-07-25 18:01:03,1.375,28,22.26,5.74,45,62.5,17.5,82
2019-07-25 18:01:19,1.375,28,22.22,5.78,45,62.5,17.5,82
2019-07-25 18:01:33,1.375,28,22.22,5.78,45,62.4,17.4,82
2019-07-25 18:01:34,1.375,28,22.24,5.76,45,62.4,17.4,82
2019-07-25 18:01:49,1.375,28,22.22,5.78,45,62.4,17.4,82
2019-07-25 18:03:03,1.375,28,22.22,5.78,45,62.48,17.48,82
2019-07-25 18:03:19,1.375,28,22.3,5.7,45,62.3,17.3,82
2019-07-25 18:03:33,1.375,28,22.3,5.7,45,61.9,16.9,82
2019-07-25 18:03:49,1.375,28,22.22,5.78,45,61.9,16.9,82
2019-07-25 18:04:03,1.375,28,22.22,5.78,45,61.86,16.86,82
2019-07-25 18:04:17,1.375,28,22.06,5.94,45,61.86,16.86,82
2019-07-25 18:04:33,1.375,28,22.06,5.94,45,61.78,16.78,82
2019-07-25 18:04:35,1.375,28,22,6,45,61.68,16.68,82
2019-07-25 18:04:47,1.375,28,21.98,6.02,45,61.68,16.68,82
2019-07-25 18:05:44,1.375,28,21.98,6.02,45,61.56,16.56,82
2019-07-25 18:06:57,1.375,28,21.3,6.7,45,61.64,16.64,82
2019-07-25 18:07:03,1.375,28,21.3,6.7,45,61.58,16.58,82
2019-07-25 18:07:16,1.375,28,21.24,6.76,45,61.22,16.22,82
2019-07-25 18:07:19,1.375,28,21.22,6.78,45,61.18,16.18,82
2019-07-25 18:07:31,1.375,28,21.18,6.82,45,61.18,16.18,82
2019-07-25 18:07:33,1.375,28,21.18,6.82,45,60.92,15.92,82
2019-07-25 18:07:34,1.375,28,21.16,6.84,45,60.92,15.92,82
2019-07-25 18:07:47,1.375,28,21.1,6.9,45,60.94,15.94,82
2019-07-25 18:07:49,1.375,28,21.08,6.92,46,60.94,14.94,82
2019-07-25 18:08:05,1.375,28,21.04,6.96,46,60.94,14.94,82
2019-07-25 18:08:20,1.375,28,20.98,7.02,46,61.08,15.08,82
2019-07-25 18:08:38,1.375,28,20.98,7.02,46,61.08,15.08,82
2019-07-25 18:08:54,1.375,28,21,7,46,61.12,15.12,82
2019-07-25 18:09:03,1.375,28,21,7,46,60.94,14.94,82
2019-07-25 18:09:19,1.375,28,21.04,6.96,46,60.94,14.94,82
2019-07-25 18:09:33,1.375,28,21.04,6.96,46,60.96,14.96,82
2019-07-25 18:09:35,1.375,28,20.98,7.02,46,60.94,14.94,82
2019-07-25 18:09:49,1.375,28,20.94,7.06,46,60.94,14.94,82
2019-07-25 18:10:03,1.375,28,20.94,7.06,46,60.8,14.8,82
2019-07-25 18:10:04,1.375,28,21,7,46,60.8,14.8,82
2019-07-25 18:10:19,1.375,28,21.1,6.9,46,60.66,14.66,82
2019-07-25 18:10:20,1.375,28,21.12,6.88,46,60.58,14.58,82
2019-07-25 18:10:33,1.375,28,21.12,6.88,46,60.48,14.48,82
2019-07-25 18:10:49,1.375,28,21.26,6.74,46,60.48,14.48,82
2019-07-25 18:11:04,1.375,28,21.3,6.7,46,60.26,14.26,82
2019-07-25 18:11:17,1.375,28,21.32,6.68,46,60.22,14.22,82
2019-07-25 18:11:38,1.375,28,21.32,6.68,46,60.26,14.26,82
2019-07-25 18:11:54,1.375,28,21.48,6.52,46,60.08,14.08,82
2019-07-25 18:12:03,1.375,28,21.48,6.52,46,60.08,14.08,82
2019-07-25 18:12:33,1.375,28,21.48,6.52,46,60.08,14.08,82
2019-07-25 18:13:03,1.375,28,21.48,6.52,46,59.96,13.96,82
2019-07-25 18:13:17,1.375,28,21.46,6.54,46,59.86,13.86,82
2019-07-25 18:13:32,1.375,28,21.44,6.56,46,59.86,13.86,82
2019-07-25 18:14:16,1.375,28,21.4,6.6,46,59.82,13.82,82
2019-07-25 18:14:44,1.375,28,21.4,6.6,46,59.82,13.82,82
2019-07-25 18:14:45,1.375,28,21.32,6.68,46,59.74,13.74,82
2019-07-25 18:14:59,1.375,28,21.3,6.7,46,59.74,13.74,82
2019-07-25 18:15:03,1.375,28,21.3,6.7,46,59.8,13.8,82
2019-07-25 18:15:15,1.375,28,21.22,6.78,46,60.04,14.04,82
2019-07-25 18:15:31,1.375,28,21.24,6.76,46,60.68,14.68,82
2019-07-25 18:15:33,1.375,28,21.24,6.76,46,60.68,14.68,82
2019-07-25 18:15:49,1.375,28,21.16,6.84,46,60.9,14.9,82
2019-07-25 18:16:07,1.375,28,21.16,6.84,46,61.06,15.06,82
2019-07-25 18:16:33,1.375,28,21.16,6.84,46,61,15,82
2019-07-25 18:16:46,1.375,28,21.08,6.92,46,61,15,82
2019-07-25 18:17:38,1.375,28,21.08,6.92,46,61.04,15.04,82
2019-07-25 18:17:47,1.375,28,21.04,6.96,46,61.12,15.12,82
2019-07-25 18:18:03,1.375,28,21.04,6.96,46,61.12,15.12,82
2019-07-25 18:18:33,1.375,28,21.04,6.96,46,61.26,15.26,82
2019-07-25 18:19:03,1.375,28,21.04,6.96,46,61.5,15.5,82
2019-07-25 18:19:19,1.375,28,21,7,46,61.48,15.48,82
2019-07-25 18:19:21,1.375,28,21.04,6.96,46,61.48,15.48,82
2019-07-25 18:19:33,1.375,28,21.06,6.94,46,61.28,15.28,82
2019-07-25 18:19:33,1.375,28,21.06,6.94,46,61.28,15.28,82
2019-07-25 18:19:35,1.375,28,21.08,6.92,46,61.44,15.44,82
2019-07-25 18:20:05,1.375,28,21.12,6.88,46,61.44,15.44,82
2019-07-25 18:20:21,1.375,28,21.08,6.92,46,61.36,15.36,82
2019-07-25 18:20:38,1.375,28,21.08,6.92,46,61.36,15.36,82
2019-07-25 18:20:54,1.375,28,21.12,6.88,46,61.36,15.36,82
2019-07-25 18:21:03,1.375,28,21.12,6.88,46,61.32,15.32,82
2019-07-25 18:21:33,1.375,28,21.12,6.88,46,61.26,15.26,82
2019-07-25 18:21:49,1.375,28,21.16,6.84,46,61.26,15.26,82
2019-07-25 18:22:03,1.375,28,21.16,6.84,46,61.18,15.18,82
2019-07-25 18:22:05,1.375,28,21.18,6.82,46,61.18,15.18,82
2019-07-25 18:22:19,1.375,28,21.22,6.78,46,61.14,15.14,82
2019-07-25 18:22:33,1.375,28,21.22,6.78,46,61.14,15.14,82
2019-07-25 18:24:07,1.375,28,21.22,6.78,46,61.14,15.14,82
2019-07-25 18:24:15,1.375,28,21.24,6.76,46,60.8,14.8,82
2019-07-25 18:24:22,1.375,28,21.26,6.74,46,60.9,14.9,82
2019-07-25 18:24:38,1.375,28,21.26,6.74,46,60.9,14.9,82
2019-07-25 18:24:54,1.375,28,21.28,6.72,46,61.18,15.18,82
2019-07-25 18:25:07,1.375,28,21.28,6.72,46,61.14,15.14,82
2019-07-25 18:25:20,1.375,28,21.32,6.68,46,61.26,15.26,82
2019-07-25 18:26:07,1.375,28,21.3,6.7,46,61.54,15.54,82
2019-07-25 18:26:51,1.375,28,21.32,6.68,46,61.42,15.42,82
2019-07-25 18:27:03,1.375,29,21.32,7.68,46,61.42,15.42,82
2019-07-25 18:27:33,1.375,29,21.32,7.68,46,61.08,15.08,82
2019-07-25 18:27:35,1.375,29,21.3,7.7,46,60.98,14.98,82
2019-07-25 18:27:49,1.375,29,21.32,7.68,46,60.86,14.86,82
2019-07-25 18:27:49,0.8125,29,21.32,7.68,46,60.8,14.8,82
2019-07-25 18:28:03,0.8125,29,21.32,7.68,46,60.8,14.8,82
2019-07-25 18:28:33,0.8125,29,21.32,7.68,46,60.78,14.78,82
2019-07-25 18:28:34,0.8125,29,21.36,7.64,46,60.68,14.68,82
2019-07-25 18:29:16,0.875,29,21.36,7.64,46,60.48,14.48,82
2019-07-25 18:29:17,0.875,29,21.4,7.6,46,60.4,14.4,82
2019-07-25 18:30:03,0.875,29,21.4,7.6,46,60.36,14.36,82
2019-07-25 18:30:04,0.875,29,21.3,7.7,46,60.36,14.36,82
2019-07-25 18:30:33,0.875,29,21.3,7.7,46,60.3,14.3,82
2019-07-25 18:30:46,0.875,29,21.36,7.64,46,60.22,14.22,82
2019-07-25 18:30:47,0.8125,29,21.36,7.64,46,60.22,14.22,82
2019-07-25 18:31:03,0.8125,29,21.42,7.58,46,60.14,14.14,82
2019-07-25 18:31:33,0.8125,29,21.42,7.58,46,60.12,14.12,82
2019-07-25 18:31:34,0.8125,29,21.5,7.5,46,60.04,14.04,82
2019-07-25 18:32:28,0.8125,29,21.58,7.42,46,59.82,13.82,82
2019-07-25 18:32:41,0.8125,29,21.62,7.38,46,59.76,13.76,82
2019-07-25 18:32:59,0.8125,29,21.58,7.42,46,60.04,14.04,82
2019-07-25 18:33:03,0.8125,29,21.58,7.42,46,60.58,14.58,82
2019-07-25 18:33:33,0.8125,29,21.58,7.42,46,60.58,14.58,82
2019-07-25 18:34:02,0.75,29,21.58,7.42,46,60.76,14.76,82
2019-07-25 18:34:03,0.75,29,21.58,7.42,46,60.92,14.92,82
2019-07-25 18:34:04,0.75,29,21.54,7.46,46,61,15,82
2019-07-25 18:34:07,0.75,29,21.54,7.46,46,61.12,15.12,82
2019-07-25 18:34:33,0.75,29,21.54,7.46,46,61.12,15.12,82
2019-07-25 18:34:59,0.75,29,21.68,7.32,46,61.08,15.08,82
2019-07-25 18:35:33,0.75,29,21.78,7.22,46,61.08,15.08,82
2019-07-25 18:35:38,0.75,29,21.78,7.22,46,61.04,15.04,82
2019-07-25 18:35:59,0.75,29,21.76,7.24,46,60.94,14.94,82
2019-07-25 18:36:03,0.75,29,21.76,7.24,46,61,15,82
2019-07-25 18:36:33,0.75,29,21.76,7.24,46,61,15,82
2019-07-25 18:36:46,0.75,29,21.8,7.2,46,61.26,15.26,82
2019-07-25 18:37:07,0.75,29,21.8,7.2,46,61.26,15.26,82
2019-07-25 18:37:16,0.75,29,21.82,7.18,46,61.26,15.26,82
2019-07-25 18:37:29,0.875,29,21.82,7.18,46,61.3,15.3,82
2019-07-25 18:37:33,0.875,29,21.82,7.18,46,61.26,15.26,82
2019-07-25 18:37:59,0.875,29,21.8,7.2,46,61.26,15.26,82
2019-07-25 18:38:32,0.875,29,21.82,7.18,46,61.16,15.16,82
2019-07-25 18:39:03,0.875,29,21.82,7.18,46,61.12,15.12,82
2019-07-25 18:39:04,0.875,29,21.86,7.14,46,61.08,15.08,82
2019-07-25 18:39:07,0.875,29,21.86,7.14,46,61.08,15.08,82
2019-07-25 18:39:20,0.8125,29,21.86,7.14,46,61.04,15.04,82
2019-07-25 18:39:33,0.8125,29,21.86,7.14,46,61.04,15.04,82
2019-07-25 18:39:49,0.8125,29,21.9,7.1,46,61.04,15.04,82
2019-07-25 18:39:51,0.8125,29,21.86,7.14,46,61.04,15.04,82
2019-07-25 18:40:07,0.8125,29,21.86,7.14,46,61.04,15.04,82
2019-07-25 18:40:07,0.8125,29,21.9,7.1,46,61.04,15.04,82
2019-07-25 18:40:37,0.8125,29,21.9,7.1,46,61.04,15.04,82
2019-07-25 18:40:37,0.8125,29,21.94,7.06,46,61.04,15.04,82
2019-07-25 18:40:51,0.8125,29,22,7,46,61.04,15.04,82
2019-07-25 18:41:21,0.8125,29,22.18,6.82,46,61.04,15.04,82
2019-07-25 18:41:37,0.8125,29,22.18,6.82,46,61.04,15.04,82
2019-07-25 18:41:37,0.6875,29,22.18,6.82,46,61.04,15.04,82
2019-07-25 18:41:37,0.6875,29,22.3,6.7,46,61.04,15.04,82
2019-07-25 18:42:07,0.6875,29,22.3,6.7,46,61.04,15.04,82
2019-07-25 18:42:20,0.6875,29,22.44,6.56,46,61.04,15.04,82
2019-07-25 18:42:21,0.6875,29,22.42,6.58,46,61.04,15.04,82
2019-07-25 18:42:38,0.6875,29,22.42,6.58,46,61.04,15.04,82
2019-07-25 18:42:39,0.6875,29,22.44,6.56,46,61.04,15.04,82
2019-07-25 18:42:50,0.6875,29,22.4,6.6,46,61.04,15.04,82
2019-07-25 18:43:07,0.6875,29,22.4,6.6,46,61.04,15.04,82
2019-07-25 18:43:07,0.6875,29,22.42,6.58,46,61.04,15.04,82
2019-07-25 18:43:21,0.9375,29,22.42,6.58,46,61.04,15.04,82
2019-07-25 18:43:22,0.9375,29,22.44,6.56,46,61.04,15.04,82
2019-07-25 18:43:37,0.9375,29,22.44,6.56,46,61.04,15.04,82
2019-07-25 18:43:37,0.9375,29,22.48,6.52,46,61.04,15.04,82
2019-07-25 18:43:50,0.9375,29,22.5,6.5,46,61.04,15.04,82
2019-07-25 18:44:38,0.9375,29,22.5,6.5,46,61.04,15.04,82
2019-07-25 18:44:38,0.6875,29,22.5,6.5,46,61.04,15.04,82
2019-07-25 18:44:39,0.6875,29,22.44,6.56,46,61.04,15.04,82
2019-07-25 18:45:07,0.6875,29,22.44,6.56,46,61.04,15.04,82
2019-07-25 18:45:33,0.6875,29,22.44,6.56,46,61.04,15.04,82
2019-07-25 18:45:34,0.6875,29,22.42,6.58,46,61.04,15.04,82
2019-07-25 18:45:38,0.6875,29,22.42,6.58,46,61.04,15.04,82
2019-07-25 18:45:38,0.6875,29,22.44,6.56,46,61.04,15.04,82
2019-07-25 18:45:44,0.6875,29,22.44,6.56,46,61.04,15.04,82
2019-07-25 18:45:44,0.6875,29,22.42,6.58,46,61.04,15.04,82
2019-07-25 18:46:03,0.6875,29,22.42,6.58,46,61.04,15.04,82
2019-07-25 18:46:04,0.6875,29,22.4,6.6,46,61.04,15.04,82
2019-07-25 18:46:33,0.6875,29,22.4,6.6,46,61.04,15.04,82
2019-07-25 18:46:34,0.6875,29,22.32,6.68,46,61.04,15.04,82
2019-07-25 18:46:37,0.6875,29,22.32,6.68,46,61.04,15.04,82
2019-07-25 18:47:20,0.8125,29,22.32,6.68,46,61.04,15.04,82
2019-07-25 18:47:20,0.8125,29,22.26,6.74,46,61.04,15.04,82
2019-07-25 18:47:38,0.8125,29,22.26,6.74,46,61.04,15.04,82
2019-07-25 18:47:39,0.8125,29,22.24,6.76,46,61.04,15.04,82
2019-07-25 18:47:55,0.8125,29,22.3,6.7,46,61.04,15.04,82
2019-07-25 18:48:03,0.8125,29,22.32,6.68,46,61.04,15.04,82
2019-07-25 18:48:03,0.8125,29,22.32,6.68,46,61.04,15.04,82
2019-07-25 18:48:19,0.8125,29,22.36,6.64,46,61.04,15.04,82
2019-07-25 18:48:33,0.8125,29,22.36,6.64,46,61.04,15.04,82
2019-07-25 18:49:03,0.8125,29,22.36,6.64,46,61.04,15.04,82
2019-07-25 18:49:04,0.8125,29,22.44,6.56,46,61.04,15.04,82
2019-07-25 18:49:19,0.8125,29,22.46,6.54,46,61.04,15.04,82
2019-07-25 18:49:33,0.8125,29,22.46,6.54,46,61.04,15.04,82
2019-07-25 18:49:34,0.8125,29,22.4,6.6,46,61.04,15.04,82
2019-07-25 18:49:49,0.8125,29,22.36,6.64,46,61.04,15.04,82
2019-07-25 18:50:03,0.8125,29,22.36,6.64,46,61.04,15.04,82
2019-07-25 18:50:04,0.8125,29,22.3,6.7,46,61.04,15.04,82
2019-07-25 18:50:19,0.8125,29,22.26,6.74,46,61.04,15.04,82
2019-07-25 18:50:34,0.8125,29,22.3,6.7,46,61.04,15.04,82
2019-07-25 18:50:50,0.8125,29,22.26,6.74,46,61.04,15.04,82
2019-07-25 18:51:08,0.8125,29,22.26,6.74,46,61.04,15.04,82
2019-07-25 18:51:23,0.8125,29,22.22,6.78,46,61.04,15.04,82
2019-07-25 18:51:33,0.8125,29,22.22,6.78,46,61.04,15.04,82
2019-07-25 18:51:39,0.8125,29,22.18,6.82,46,61.04,15.04,82
2019-07-25 18:51:49,0.8125,29,22.22,6.78,46,61.04,15.04,82
2019-07-25 18:52:03,0.8125,29,22.22,6.78,46,61.04,15.04,82
2019-07-25 18:52:04,0.8125,29,22.18,6.82,46,61.04,15.04,82
2019-07-25 18:52:33,0.8125,29,22.18,6.82,46,61.04,15.04,82
2019-07-25 18:53:03,0.8125,29,22.18,6.82,46,61.04,15.04,82
2019-07-25 18:53:04,0.8125,29,22.22,6.78,46,61.04,15.04,82
2019-07-25 18:53:19,0.8125,29,22.18,6.82,46,61.04,15.04,82
2019-07-25 18:53:50,0.8125,29,22.24,6.76,46,61.04,15.04,82
2019-07-25 18:54:08,0.8125,29,22.24,6.76,46,61.04,15.04,82
2019-07-25 18:54:23,0.8125,29,22.46,6.54,46,61.04,15.04,82
2019-07-25 18:54:33,0.8125,29,22.46,6.54,46,61.04,15.04,82
2019-07-25 18:54:39,0.8125,29,22.5,6.5,46,61.04,15.04,82
2019-07-25 18:54:49,0.8125,29,22.58,6.42,46,61.04,15.04,82
2019-07-25 18:54:55,0.8125,29,22.62,6.38,46,61.04,15.04,82
2019-07-25 18:55:03,0.8125,29,22.62,6.38,46,61.04,15.04,82
2019-07-25 18:55:19,0.8125,29,22.66,6.34,46,61.04,15.04,82
2019-07-25 18:55:33,0.8125,29,22.66,6.34,46,61.04,15.04,82
2019-07-25 18:55:34,0.8125,29,22.68,6.32,46,61.04,15.04,82
2019-07-25 18:56:03,0.8125,29,22.68,6.32,46,61.04,15.04,82
2019-07-25 18:56:19,0.8125,29,22.66,6.34,46,61.04,15.04,82
2019-07-25 18:56:34,0.8125,29,22.64,6.36,46,61.04,15.04,82
2019-07-25 18:57:08,0.8125,29,22.64,6.36,46,61.04,15.04,82
2019-07-25 18:57:33,0.8125,29,22.64,6.36,46,61.04,15.04,82
